timestamp,counter(mins),Dos,scan44,scan11,nerisbotnet,blacklist,anomaly-udpscan,anomaly-sshscan,anomaly-spam
2016-03-18 18:14:00,447,0,0,0,0,1,0,0,1
2016-03-18 18:15:00,448,0,0,0,0,1,0,0,1
2016-03-18 18:16:00,449,0,0,0,0,1,0,0,1
2016-03-18 18:17:00,450,0,0,0,0,1,0,0,1
2016-03-18 18:18:00,451,0,0,0,0,1,0,0,1
2016-03-18 18:19:00,452,0,0,0,0,1,0,0,0
2016-03-18 18:20:00,453,0,0,0,0,1,0,0,1
2016-03-18 18:21:00,454,0,0,0,0,1,0,0,1
2016-03-18 18:22:00,455,0,0,0,0,1,0,0,1
2016-03-18 18:23:00,456,0,0,0,0,1,0,0,1
2016-03-18 18:24:00,457,0,0,0,0,1,0,0,1
2016-03-18 18:25:00,458,0,0,0,0,1,0,0,1
2016-03-18 18:26:00,459,0,0,0,0,1,0,0,1
2016-03-18 18:27:00,460,0,0,0,0,1,0,0,1
2016-03-18 18:28:00,461,0,0,0,0,1,0,0,1
2016-03-18 18:29:00,462,0,0,0,0,1,0,0,1
2016-03-18 18:30:00,463,0,0,0,0,1,0,0,1
2016-03-18 18:31:00,464,0,0,0,0,1,0,0,1
2016-03-18 18:32:00,465,0,0,0,0,1,0,0,1
2016-03-18 18:33:00,466,0,0,0,0,1,0,0,0
2016-03-18 18:34:00,467,0,0,0,0,1,0,0,0
2016-03-18 18:35:00,468,0,0,0,0,1,0,0,0
2016-03-18 18:36:00,469,0,0,0,0,1,0,0,0
2016-03-18 18:37:00,470,0,0,0,0,1,0,0,0
2016-03-18 18:38:00,471,0,0,0,0,1,0,0,0
2016-03-18 18:39:00,472,0,0,0,0,1,0,0,0
2016-03-18 18:40:00,473,0,0,0,0,1,0,0,0
2016-03-18 18:41:00,474,0,0,0,0,1,0,0,0
2016-03-18 18:42:00,475,0,0,0,0,1,0,0,0
2016-03-18 18:43:00,476,0,0,0,0,1,0,0,0
2016-03-18 18:44:00,477,0,0,0,0,1,0,0,0
2016-03-18 18:45:00,478,0,0,0,0,1,0,0,0
2016-03-18 18:46:00,479,0,0,0,0,1,0,0,0
2016-03-18 18:47:00,480,0,0,0,0,1,0,0,0
2016-03-18 18:48:00,481,0,0,0,0,1,0,0,0
2016-03-18 18:49:00,482,0,0,0,0,1,0,0,0
2016-03-18 18:50:00,483,0,0,0,0,1,0,0,0
2016-03-18 18:51:00,484,0,0,0,0,1,0,0,0
2016-03-18 18:52:00,485,0,0,0,0,1,0,0,1
2016-03-18 18:53:00,486,0,0,0,0,1,0,0,1
2016-03-18 18:54:00,487,0,0,0,0,1,0,0,0
2016-03-18 18:55:00,488,0,0,0,0,1,0,0,1
2016-03-18 18:56:00,489,0,0,0,0,1,0,0,0
2016-03-18 18:57:00,490,0,0,0,0,1,0,1,0
2016-03-18 18:58:00,491,0,0,0,0,1,0,0,0
2016-03-18 18:59:00,492,0,0,0,0,1,0,0,0
2016-03-18 19:00:00,493,0,0,0,0,1,0,0,0
2016-03-18 19:01:00,494,0,0,0,0,1,0,0,0
2016-03-18 19:02:00,495,0,0,0,0,1,0,1,0
2016-03-18 19:03:00,496,0,0,0,0,1,0,0,0
2016-03-18 19:04:00,497,0,0,0,0,1,0,0,0
2016-03-18 19:05:00,498,0,0,0,0,1,0,0,0
2016-03-18 19:06:00,499,0,0,0,0,1,0,0,0
2016-03-18 19:07:00,500,0,0,0,0,1,0,1,0
2016-03-18 19:08:00,501,0,0,0,0,1,0,0,0
2016-03-18 19:09:00,502,0,0,0,0,1,0,1,0
2016-03-18 19:10:00,503,0,0,0,0,1,0,1,0
2016-03-18 19:11:00,504,0,0,0,0,1,0,1,0
2016-03-18 19:12:00,505,0,0,0,0,1,0,1,1
2016-03-18 19:13:00,506,0,0,0,0,1,0,1,1
2016-03-18 19:14:00,507,0,0,0,0,1,0,0,0
2016-03-18 19:15:00,508,0,0,0,0,1,0,0,0
2016-03-18 19:16:00,509,0,0,0,0,1,0,0,0
2016-03-18 19:17:00,510,0,0,0,0,1,0,0,0
2016-03-18 19:18:00,511,0,0,0,0,1,0,0,1
2016-03-18 19:19:00,512,0,0,0,0,1,0,0,1
2016-03-18 19:20:00,513,0,0,0,0,1,0,1,1
2016-03-18 19:21:00,514,0,0,0,0,1,0,0,1
2016-03-18 19:22:00,515,0,0,0,0,1,0,0,1
2016-03-18 19:23:00,516,0,0,0,0,1,0,0,1
2016-03-18 19:24:00,517,0,0,0,0,1,0,0,1
2016-03-18 19:25:00,518,0,0,0,0,1,0,0,1
2016-03-18 19:26:00,519,0,0,0,0,1,0,0,1
2016-03-18 19:27:00,520,0,0,0,0,1,0,0,1
2016-03-18 19:28:00,521,0,0,0,0,1,0,0,1
2016-03-18 19:29:00,522,0,0,0,0,1,0,0,1
2016-03-18 19:30:00,523,0,0,0,0,1,0,0,1
2016-03-18 19:31:00,524,0,0,0,0,1,0,0,1
2016-03-18 19:32:00,525,0,0,0,0,1,0,0,1
2016-03-18 19:33:00,526,0,0,0,0,1,0,0,1
2016-03-18 19:34:00,527,0,0,0,0,1,0,0,0
2016-03-18 19:35:00,528,0,0,0,0,1,0,0,0
2016-03-18 19:36:00,529,0,0,0,0,1,0,0,0
2016-03-18 19:37:00,530,0,0,0,0,1,0,0,0
2016-03-18 19:38:00,531,0,0,0,0,1,0,0,0
2016-03-18 19:39:00,532,0,0,0,0,1,0,0,0
2016-03-18 19:40:00,533,0,0,0,0,1,0,0,0
2016-03-18 19:41:00,534,0,0,0,0,1,0,0,0
2016-03-18 19:42:00,535,0,0,0,0,1,0,0,0
2016-03-18 19:43:00,536,0,0,0,0,1,0,0,0
2016-03-18 19:44:00,537,0,0,0,0,1,0,0,0
2016-03-18 19:45:00,538,0,0,0,0,1,0,0,0
2016-03-18 19:46:00,539,0,0,0,0,1,0,0,0
2016-03-18 19:47:00,540,0,0,0,0,1,0,0,0
2016-03-18 19:48:00,541,0,0,0,0,1,0,0,0
2016-03-18 19:49:00,542,0,0,0,0,1,0,0,0
2016-03-18 19:50:00,543,0,0,0,0,1,0,0,0
2016-03-18 19:51:00,544,0,0,0,0,1,0,0,0
2016-03-18 19:52:00,545,0,0,0,0,1,0,0,0
2016-03-18 19:53:00,546,0,0,0,0,1,0,0,0
2016-03-18 19:54:00,547,0,0,0,0,1,0,0,0
2016-03-18 19:55:00,548,0,0,0,0,1,0,0,0
2016-03-18 19:56:00,549,0,0,0,0,1,0,0,0
2016-03-18 19:57:00,550,0,0,0,0,1,0,0,0
2016-03-18 19:58:00,551,0,0,0,0,1,0,0,0
2016-03-18 19:59:00,552,0,0,0,0,1,0,0,0
2016-03-18 20:00:00,553,0,0,0,0,1,0,0,0
2016-03-18 20:01:00,554,0,0,0,0,1,0,0,0
2016-03-18 20:02:00,555,0,0,0,0,1,0,0,0
2016-03-18 20:03:00,556,0,0,0,0,1,0,0,0
2016-03-18 20:04:00,557,0,0,0,0,1,0,0,0
2016-03-18 20:05:00,558,0,0,0,0,1,0,0,0
2016-03-18 20:06:00,559,0,0,0,0,1,0,0,0
2016-03-18 20:07:00,560,0,0,0,0,1,0,0,0
2016-03-18 20:08:00,561,0,0,0,0,1,0,0,0
2016-03-18 20:09:00,562,0,0,0,0,1,0,0,0
2016-03-18 20:10:00,563,0,0,0,0,1,0,0,0
2016-03-18 20:11:00,564,0,0,0,0,1,0,0,0
2016-03-18 20:12:00,565,0,0,0,0,1,0,0,0
2016-03-18 20:13:00,566,0,0,0,0,1,0,0,0
2016-03-18 20:14:00,567,0,0,0,0,1,0,0,0
2016-03-18 20:15:00,568,0,0,0,0,1,0,0,0
2016-03-18 20:16:00,569,0,0,0,0,1,0,0,0
2016-03-18 20:17:00,570,0,0,0,0,1,0,0,0
2016-03-18 20:18:00,571,0,0,0,0,1,0,0,0
2016-03-18 20:19:00,572,0,0,0,0,1,0,0,0
2016-03-18 20:20:00,573,0,0,0,0,1,0,0,0
2016-03-18 20:21:00,574,0,0,0,0,1,0,0,0
2016-03-18 20:22:00,575,0,0,0,0,1,0,0,1
2016-03-18 20:23:00,576,0,0,0,0,1,0,0,1
2016-03-18 20:24:00,577,0,0,0,0,1,0,0,1
2016-03-18 20:25:00,578,0,0,0,0,1,0,0,0
2016-03-18 20:26:00,579,0,0,0,0,1,0,0,0
2016-03-18 20:27:00,580,0,0,0,0,1,0,0,0
2016-03-18 20:28:00,581,0,0,0,0,1,0,0,1
2016-03-18 20:29:00,582,0,0,0,0,1,0,0,0
2016-03-18 20:30:00,583,0,0,0,0,1,0,0,0
2016-03-18 20:31:00,584,0,0,0,0,1,0,0,0
2016-03-18 20:32:00,585,0,0,0,0,1,0,0,0
2016-03-18 20:33:00,586,0,0,0,0,1,0,0,0
2016-03-18 20:34:00,587,0,0,0,0,1,0,0,0
2016-03-18 20:35:00,588,0,0,0,0,1,0,0,0
2016-03-18 20:36:00,589,0,0,0,0,1,0,0,0
2016-03-18 20:37:00,590,0,0,0,0,1,0,0,0
2016-03-18 20:38:00,591,0,0,0,0,1,0,0,0
2016-03-18 20:39:00,592,0,0,0,0,1,0,0,0
2016-03-18 20:40:00,593,0,0,0,0,1,0,0,0
2016-03-18 20:41:00,594,0,0,0,0,1,0,0,0
2016-03-18 20:42:00,595,0,0,0,0,1,0,0,0
2016-03-18 20:43:00,596,0,0,0,0,1,0,0,0
2016-03-18 20:44:00,597,0,0,0,0,1,0,0,0
2016-03-18 20:45:00,598,0,0,0,0,1,0,0,0
2016-03-18 20:46:00,599,0,0,0,0,1,0,0,0
2016-03-18 20:47:00,600,0,0,0,0,1,0,0,0
2016-03-18 20:48:00,601,0,0,0,0,1,0,0,0
2016-03-18 20:49:00,602,0,0,0,0,1,0,0,0
2016-03-18 20:50:00,603,0,0,0,0,1,0,0,0
2016-03-18 20:51:00,604,0,0,0,0,1,0,0,0
2016-03-18 20:52:00,605,0,0,0,0,1,0,0,0
2016-03-18 20:53:00,606,0,0,0,0,1,0,0,0
2016-03-18 20:54:00,607,0,0,0,0,1,0,0,0
2016-03-18 20:55:00,608,0,0,0,0,1,0,0,0
2016-03-18 20:56:00,609,0,0,0,0,1,0,0,0
2016-03-18 20:57:00,610,0,0,0,0,1,0,0,0
2016-03-18 20:58:00,611,0,0,0,0,1,0,0,0
2016-03-18 20:59:00,612,0,0,0,0,1,0,0,0
2016-03-18 21:00:00,613,0,0,0,0,1,0,0,0
2016-03-18 21:01:00,614,0,0,0,0,1,0,0,0
2016-03-18 21:02:00,615,0,0,0,0,1,0,0,0
2016-03-18 21:03:00,616,0,0,0,0,1,0,0,0
2016-03-18 21:04:00,617,0,0,0,0,1,0,0,0
2016-03-18 21:05:00,618,0,0,0,0,1,0,0,0
2016-03-18 21:06:00,619,0,0,0,0,1,0,0,0
2016-03-18 21:07:00,620,0,0,0,0,1,0,0,0
2016-03-18 21:08:00,621,0,0,0,0,1,0,0,0
2016-03-18 21:09:00,622,0,0,0,0,1,0,0,0
2016-03-18 21:10:00,623,0,0,0,0,1,0,0,0
2016-03-18 21:11:00,624,0,0,0,0,1,0,0,0
2016-03-18 21:12:00,625,0,0,0,0,1,0,0,0
2016-03-18 21:13:00,626,0,0,0,0,1,0,0,0
2016-03-18 21:14:00,627,0,0,0,0,1,0,0,0
2016-03-18 21:15:00,628,0,0,0,0,1,0,0,0
2016-03-18 21:16:00,629,0,0,0,0,1,0,0,0
2016-03-18 21:17:00,630,0,0,0,0,1,0,0,0
2016-03-18 21:18:00,631,0,0,0,0,1,0,0,0
2016-03-18 21:19:00,632,0,0,0,0,1,0,0,0
2016-03-18 21:20:00,633,0,0,0,0,1,0,0,0
2016-03-18 21:21:00,634,0,0,0,0,1,0,0,0
2016-03-18 21:22:00,635,0,0,0,0,1,0,0,1
2016-03-18 21:23:00,636,0,0,0,0,1,0,0,1
2016-03-18 21:24:00,637,0,0,0,0,1,0,0,0
2016-03-18 21:25:00,638,0,0,0,0,1,0,0,1
2016-03-18 21:26:00,639,0,0,0,0,1,0,0,0
2016-03-18 21:27:00,640,0,0,0,0,1,0,0,0
2016-03-18 21:28:00,641,0,0,0,0,1,0,0,0
2016-03-18 21:29:00,642,0,0,0,0,1,0,0,0
2016-03-18 21:30:00,643,0,0,0,0,1,0,0,0
2016-03-18 21:31:00,644,0,0,0,0,1,0,0,0
2016-03-18 21:32:00,645,0,0,0,0,1,0,0,0
2016-03-18 21:33:00,646,0,0,0,0,1,0,0,0
2016-03-18 21:34:00,647,0,0,0,0,1,0,0,1
2016-03-18 21:35:00,648,0,0,0,0,1,0,0,0
2016-03-18 21:36:00,649,0,0,0,0,1,0,0,0
2016-03-18 21:37:00,650,0,0,0,0,1,0,0,0
2016-03-18 21:38:00,651,0,0,0,0,1,0,0,0
2016-03-18 21:39:00,652,0,0,0,0,1,0,0,0
2016-03-18 21:40:00,653,0,0,0,0,1,0,0,0
2016-03-18 21:41:00,654,0,0,0,0,1,0,0,0
2016-03-18 21:42:00,655,0,0,0,0,1,0,0,0
2016-03-18 21:43:00,656,0,0,0,0,1,0,0,0
2016-03-18 21:44:00,657,0,0,0,0,1,0,0,0
2016-03-18 21:45:00,658,0,0,0,0,1,0,0,0
2016-03-18 21:46:00,659,0,0,0,0,1,0,0,0
2016-03-18 21:47:00,660,0,0,0,0,1,0,0,0
2016-03-18 21:48:00,661,0,0,0,0,1,0,0,0
2016-03-18 21:49:00,662,0,0,0,0,1,0,0,0
2016-03-18 21:50:00,663,0,0,0,0,1,0,0,0
2016-03-18 21:51:00,664,0,0,0,0,1,0,0,0
2016-03-18 21:52:00,665,0,0,0,0,1,0,0,0
2016-03-18 21:53:00,666,0,0,0,0,1,0,0,0
2016-03-18 21:54:00,667,0,0,0,0,1,0,0,0
2016-03-18 21:55:00,668,0,0,0,0,1,0,0,0
2016-03-18 21:56:00,669,0,0,0,0,1,0,0,0
2016-03-18 21:57:00,670,0,0,0,0,1,0,0,0
2016-03-18 21:58:00,671,0,0,0,0,1,0,0,0
2016-03-18 21:59:00,672,0,0,0,0,1,0,0,0
2016-03-18 22:00:00,673,0,0,0,0,1,0,0,1
2016-03-18 22:01:00,674,0,0,0,0,1,0,0,0
2016-03-18 22:02:00,675,0,0,0,0,1,0,0,0
2016-03-18 22:03:00,676,0,0,0,0,1,0,0,0
2016-03-18 22:04:00,677,0,0,0,0,1,0,0,0
2016-03-18 22:05:00,678,0,0,0,0,1,0,0,0
2016-03-18 22:06:00,679,0,0,0,0,1,0,0,0
2016-03-18 22:07:00,680,0,0,0,0,1,0,0,0
2016-03-18 22:08:00,681,0,0,0,0,1,0,0,0
2016-03-18 22:09:00,682,0,0,0,0,1,0,0,1
2016-03-18 22:10:00,683,0,0,0,0,1,0,0,1
2016-03-18 22:11:00,684,0,0,0,0,1,0,0,0
2016-03-18 22:12:00,685,0,0,0,0,1,0,0,1
2016-03-18 22:13:00,686,0,0,0,0,1,0,0,0
2016-03-18 22:14:00,687,0,0,0,0,1,0,0,0
2016-03-18 22:15:00,688,0,0,0,0,1,0,0,0
2016-03-18 22:16:00,689,0,0,0,0,1,0,0,0
2016-03-18 22:17:00,690,0,0,0,0,1,0,0,0
2016-03-18 22:18:00,691,0,0,0,0,1,0,0,0
2016-03-18 22:19:00,692,0,0,0,0,1,0,0,0
2016-03-18 22:20:00,693,0,0,0,0,1,0,0,0
2016-03-18 22:21:00,694,0,0,0,0,1,0,0,0
2016-03-18 22:22:00,695,0,0,0,0,1,0,0,0
2016-03-18 22:23:00,696,0,0,0,0,1,0,0,0
2016-03-18 22:24:00,697,0,0,0,0,1,0,0,0
2016-03-18 22:25:00,698,0,0,0,0,1,0,0,0
2016-03-18 22:26:00,699,0,0,0,0,1,0,0,0
2016-03-18 22:27:00,700,0,0,0,0,1,0,0,1
2016-03-18 22:28:00,701,0,0,0,0,1,0,0,1
2016-03-18 22:29:00,702,0,0,0,0,1,0,0,0
2016-03-18 22:30:00,703,0,0,0,0,1,0,0,0
2016-03-18 22:31:00,704,0,0,0,0,1,0,0,0
2016-03-18 22:32:00,705,0,0,0,0,1,0,0,0
2016-03-18 22:33:00,706,0,0,0,0,1,0,0,1
2016-03-18 22:34:00,707,0,0,0,0,1,0,0,0
2016-03-18 22:35:00,708,0,0,0,0,1,0,0,0
2016-03-18 22:36:00,709,0,0,0,0,1,0,0,0
2016-03-18 22:37:00,710,0,0,0,0,1,0,0,0
2016-03-18 22:38:00,711,0,0,0,0,1,0,0,0
2016-03-18 22:39:00,712,0,0,0,0,1,0,0,0
2016-03-18 22:40:00,713,0,0,0,0,1,0,0,0
2016-03-18 22:41:00,714,0,0,0,0,1,0,0,0
2016-03-18 22:42:00,715,0,0,0,0,1,0,0,0
2016-03-18 22:43:00,716,0,0,0,0,1,0,0,0
2016-03-18 22:44:00,717,0,0,0,0,1,0,0,0
2016-03-18 22:45:00,718,0,0,0,0,1,0,0,0
2016-03-18 22:46:00,719,0,0,0,0,1,0,0,1
2016-03-18 22:47:00,720,0,0,0,0,1,0,0,1
2016-03-18 22:48:00,721,0,0,0,0,1,0,0,1
2016-03-18 22:49:00,722,0,0,0,0,1,0,0,0
2016-03-18 22:50:00,723,0,0,0,0,1,0,0,0
2016-03-18 22:51:00,724,0,0,0,0,1,0,0,1
2016-03-18 22:52:00,725,0,0,0,0,1,0,0,0
2016-03-18 22:53:00,726,0,0,0,0,1,0,0,0
2016-03-18 22:54:00,727,0,0,0,0,1,0,0,0
2016-03-18 22:55:00,728,0,0,0,0,1,0,0,0
2016-03-18 22:56:00,729,0,0,0,0,1,0,0,0
2016-03-18 22:57:00,730,0,0,0,0,1,0,0,0
2016-03-18 22:58:00,731,0,0,0,0,1,0,0,0
2016-03-18 22:59:00,732,0,0,0,0,1,0,0,1
2016-03-18 23:00:00,733,0,0,0,0,1,0,0,1
2016-03-18 23:01:00,734,0,0,0,0,1,0,0,0
2016-03-18 23:02:00,735,0,0,0,0,1,0,0,0
2016-03-18 23:03:00,736,0,0,0,0,1,0,0,0
2016-03-18 23:04:00,737,0,0,0,0,1,0,0,0
2016-03-18 23:05:00,738,0,0,0,0,1,0,0,0
2016-03-18 23:06:00,739,0,0,0,0,1,0,0,0
2016-03-18 23:07:00,740,0,0,0,0,1,0,0,0
2016-03-18 23:08:00,741,0,0,0,0,1,0,0,0
2016-03-18 23:09:00,742,0,0,0,0,1,0,0,0
2016-03-18 23:10:00,743,0,0,0,0,1,0,0,0
2016-03-18 23:11:00,744,0,0,0,0,1,0,0,0
2016-03-18 23:12:00,745,0,0,0,0,1,0,0,0
2016-03-18 23:13:00,746,0,0,0,0,1,0,0,0
2016-03-18 23:14:00,747,0,0,0,0,1,0,0,0
2016-03-18 23:15:00,748,0,0,0,0,1,0,0,0
2016-03-18 23:16:00,749,0,0,0,0,1,0,0,0
2016-03-18 23:17:00,750,0,0,0,0,1,0,0,0
2016-03-18 23:18:00,751,0,0,0,0,1,0,0,0
2016-03-18 23:19:00,752,0,0,0,0,1,0,0,0
2016-03-18 23:20:00,753,0,0,0,0,1,0,0,0
2016-03-18 23:21:00,754,0,0,0,0,1,0,0,0
2016-03-18 23:22:00,755,0,0,0,0,1,0,0,0
2016-03-18 23:23:00,756,0,0,0,0,1,0,0,0
2016-03-18 23:24:00,757,0,0,0,0,1,0,0,0
2016-03-18 23:25:00,758,0,0,0,0,1,0,0,0
2016-03-18 23:26:00,759,0,0,0,0,1,0,0,0
2016-03-18 23:27:00,760,0,0,0,0,1,0,0,0
2016-03-18 23:28:00,761,0,0,0,0,1,0,0,0
2016-03-18 23:29:00,762,0,0,0,0,1,0,0,0
2016-03-18 23:30:00,763,0,0,0,0,1,0,0,0
2016-03-18 23:31:00,764,0,0,0,0,1,0,0,0
2016-03-18 23:32:00,765,0,0,0,0,1,0,0,0
2016-03-18 23:33:00,766,0,0,0,0,1,0,0,0
2016-03-18 23:34:00,767,0,0,0,0,1,0,0,0
2016-03-18 23:35:00,768,0,0,0,0,1,0,0,0
2016-03-18 23:36:00,769,0,0,0,0,1,0,0,0
2016-03-18 23:37:00,770,0,0,0,0,1,0,0,0
2016-03-18 23:38:00,771,0,0,0,0,1,0,0,0
2016-03-18 23:39:00,772,0,0,0,0,1,0,0,0
2016-03-18 23:40:00,773,0,0,0,0,1,0,0,0
2016-03-18 23:41:00,774,0,0,0,0,1,0,0,0
2016-03-18 23:42:00,775,0,0,0,0,1,0,0,0
2016-03-18 23:43:00,776,0,0,0,0,1,0,0,0
2016-03-18 23:44:00,777,0,0,0,0,1,0,0,0
2016-03-18 23:45:00,778,0,0,0,0,1,0,0,1
2016-03-18 23:46:00,779,0,0,0,0,1,0,0,0
2016-03-18 23:47:00,780,0,0,0,0,1,0,0,0
2016-03-18 23:48:00,781,0,0,0,0,1,0,0,0
2016-03-18 23:49:00,782,0,0,0,0,1,0,0,0
2016-03-18 23:50:00,783,0,0,0,0,1,0,0,0
2016-03-18 23:51:00,784,0,0,0,0,1,0,0,0
2016-03-18 23:52:00,785,0,0,0,0,1,0,0,0
2016-03-18 23:53:00,786,0,0,0,0,1,0,0,0
2016-03-18 23:54:00,787,0,0,0,0,1,0,0,0
2016-03-18 23:55:00,788,0,0,0,0,1,0,0,0
2016-03-18 23:56:00,789,0,0,0,0,1,0,0,0
2016-03-18 23:57:00,790,0,0,0,0,1,0,0,0
2016-03-18 23:58:00,791,0,0,0,0,1,0,0,0
2016-03-18 23:59:00,792,0,0,0,0,1,0,0,0
2016-03-19 00:00:00,793,0,0,0,0,1,0,0,0
2016-03-19 00:01:00,794,0,0,0,0,1,0,0,0
2016-03-19 00:02:00,795,0,0,0,0,1,0,0,0
2016-03-19 00:03:00,796,0,0,0,0,1,0,0,0
2016-03-19 00:04:00,797,0,0,0,0,1,0,0,0
2016-03-19 00:05:00,798,0,0,0,0,1,0,0,0
2016-03-19 00:06:00,799,0,0,0,0,1,0,0,0
2016-03-19 00:07:00,800,0,0,0,0,1,0,0,0
2016-03-19 00:08:00,801,0,0,0,0,1,0,0,0
2016-03-19 00:09:00,802,0,0,0,0,1,0,0,0
2016-03-19 00:10:00,803,0,0,0,0,1,0,0,0
2016-03-19 00:11:00,804,0,0,0,0,1,0,0,0
2016-03-19 00:12:00,805,0,0,0,0,1,0,0,0
2016-03-19 00:13:00,806,0,0,0,0,1,0,0,0
2016-03-19 00:14:00,807,0,0,0,0,1,0,0,0
2016-03-19 00:15:00,808,0,0,0,0,1,0,0,0
2016-03-19 00:16:00,809,0,0,0,0,1,0,0,0
2016-03-19 00:17:00,810,0,0,0,0,1,0,0,0
2016-03-19 00:18:00,811,0,0,0,0,1,0,0,0
2016-03-19 00:19:00,812,0,0,0,0,1,0,0,0
2016-03-19 00:20:00,813,0,0,0,0,1,0,0,0
2016-03-19 00:21:00,814,0,0,0,0,1,0,0,0
2016-03-19 00:22:00,815,0,0,0,0,1,0,0,0
2016-03-19 00:23:00,816,0,0,0,0,1,0,0,0
2016-03-19 00:24:00,817,0,0,0,0,1,0,0,0
2016-03-19 00:25:00,818,0,0,0,0,1,0,0,0
2016-03-19 00:26:00,819,0,0,0,0,1,0,0,0
2016-03-19 00:27:00,820,0,0,0,0,1,0,0,0
2016-03-19 00:28:00,821,0,0,0,0,1,0,0,0
2016-03-19 00:29:00,822,0,0,0,0,1,0,0,0
2016-03-19 00:30:00,823,0,0,0,0,1,0,0,0
2016-03-19 00:31:00,824,0,0,0,0,1,0,0,0
2016-03-19 00:32:00,825,0,0,0,0,1,0,0,0
2016-03-19 00:33:00,826,0,0,0,0,1,0,0,0
2016-03-19 00:34:00,827,0,0,0,0,1,0,0,0
2016-03-19 00:35:00,828,0,0,0,0,1,0,0,0
2016-03-19 00:36:00,829,0,0,0,0,1,0,0,1
2016-03-19 00:37:00,830,0,0,0,0,1,0,0,1
2016-03-19 00:38:00,831,0,0,0,0,1,0,0,1
2016-03-19 00:39:00,832,0,0,0,0,1,0,0,0
2016-03-19 00:40:00,833,0,0,0,0,1,0,0,0
2016-03-19 00:41:00,834,0,0,0,0,1,0,0,1
2016-03-19 00:42:00,835,0,0,0,0,1,0,0,0
2016-03-19 00:43:00,836,0,0,0,0,1,0,0,0
2016-03-19 00:44:00,837,0,0,0,0,1,0,0,0
2016-03-19 00:45:00,838,0,0,0,0,1,0,0,0
2016-03-19 00:46:00,839,0,0,0,0,1,0,0,0
2016-03-19 00:47:00,840,0,0,0,0,1,0,0,0
2016-03-19 00:48:00,841,0,0,0,0,1,0,0,0
2016-03-19 00:49:00,842,0,0,0,0,1,0,0,0
2016-03-19 00:50:00,843,0,0,0,0,1,0,0,0
2016-03-19 00:51:00,844,0,0,0,0,1,0,0,0
2016-03-19 00:52:00,845,0,0,0,0,1,0,0,1
2016-03-19 00:53:00,846,0,0,0,0,1,0,0,1
2016-03-19 00:54:00,847,0,0,0,0,1,0,0,0
2016-03-19 00:55:00,848,0,0,0,0,1,0,0,0
2016-03-19 00:56:00,849,0,0,0,0,1,0,0,1
2016-03-19 00:57:00,850,0,0,0,0,1,0,0,0
2016-03-19 00:58:00,851,0,0,0,0,1,0,0,0
2016-03-19 00:59:00,852,0,0,0,0,1,0,0,0
2016-03-19 01:00:00,853,0,0,0,0,1,0,0,0
2016-03-19 01:01:00,854,0,0,0,0,1,0,0,0
2016-03-19 01:02:00,855,0,0,0,0,1,0,0,0
2016-03-19 01:03:00,856,0,0,0,0,1,0,0,0
2016-03-19 01:04:00,857,0,0,0,0,1,0,0,1
2016-03-19 01:05:00,858,0,0,0,0,1,0,0,1
2016-03-19 01:06:00,859,0,0,0,0,1,0,0,0
2016-03-19 01:07:00,860,0,0,0,0,1,0,0,0
2016-03-19 01:08:00,861,0,0,0,0,1,0,0,0
2016-03-19 01:09:00,862,0,0,0,0,1,0,0,0
2016-03-19 01:10:00,863,0,0,0,0,1,0,0,0
2016-03-19 01:11:00,864,0,0,0,0,1,0,0,0
2016-03-19 01:12:00,865,0,0,0,0,1,0,0,0
2016-03-19 01:13:00,866,0,0,0,0,1,0,0,0
2016-03-19 01:14:00,867,0,0,0,0,1,0,0,0
2016-03-19 01:15:00,868,0,0,0,0,1,0,0,0
2016-03-19 01:16:00,869,0,0,0,0,1,0,0,0
2016-03-19 01:17:00,870,0,0,0,0,1,0,0,0
2016-03-19 01:18:00,871,0,0,0,0,1,0,0,0
2016-03-19 01:19:00,872,0,0,0,0,1,0,0,0
2016-03-19 01:20:00,873,0,0,0,0,1,0,0,0
2016-03-19 01:21:00,874,0,0,0,0,1,0,0,0
2016-03-19 01:22:00,875,0,0,0,0,1,0,0,0
2016-03-19 01:23:00,876,0,0,0,0,1,0,0,0
2016-03-19 01:24:00,877,0,0,0,0,1,0,0,0
2016-03-19 01:25:00,878,0,0,0,0,1,0,0,0
2016-03-19 01:26:00,879,0,0,0,0,1,0,0,0
2016-03-19 01:27:00,880,0,0,0,0,1,0,0,0
2016-03-19 01:28:00,881,0,0,0,0,1,0,0,0
2016-03-19 01:29:00,882,0,0,0,0,1,0,0,0
2016-03-19 01:30:00,883,0,0,0,0,1,0,0,0
2016-03-19 01:31:00,884,0,0,0,0,1,0,0,0
2016-03-19 01:32:00,885,0,0,0,0,1,0,0,0
2016-03-19 01:33:00,886,0,0,0,0,1,0,0,0
2016-03-19 01:34:00,887,0,0,0,0,1,0,0,0
2016-03-19 01:35:00,888,0,0,0,0,1,0,0,0
2016-03-19 01:36:00,889,0,0,0,0,1,0,0,0
2016-03-19 01:37:00,890,0,0,0,0,1,0,0,0
2016-03-19 01:38:00,891,0,0,0,0,1,0,0,0
2016-03-19 01:39:00,892,0,0,0,0,1,0,0,0
2016-03-19 01:40:00,893,0,0,0,0,1,0,0,0
2016-03-19 01:41:00,894,0,0,0,0,1,0,0,0
2016-03-19 01:42:00,895,0,0,0,0,1,0,0,0
